t,path_0,path_1,path_2,path_3,path_4
0.198,-0.717053,0.112455,-0.361782,0.433642,-1.0987
0.2,-0.826026,0.0784755,-0.395943,0.395499,-1.06887
0.202,-0.828913,0.0502187,-0.383649,0.408597,-1.07414
0.204,-0.894046,-0.102778,-0.365328,0.431224,-0.981779
0.206,-0.777278,-0.0898705,-0.386381,0.398905,-1.02397
0.208,-0.685871,-0.0418523,-0.381689,0.433486,-1.03804
0.21,-0.727764,-0.0565818,-0.367433,0.42761,-0.99586
0.212,-0.809249,-0.0798967,-0.409856,0.319217,-0.958704
0.214,-0.765942,-0.142313,-0.378887,0.296369,-0.971252
0.216,-0.779752,-0.16276,-0.410945,0.273845,-0.967955
0.218,-0.722982,-0.095044,-0.38266,0.292885,-0.89625
0.22,-0.673971,-0.101802,-0.340098,0.286884,-0.930326
0.222,-0.670077,-0.0508901,-0.342374,0.29808,-0.952142
0.224,-0.635836,-0.000929998,-0.370825,0.3016,-0.905312
0.226,-0.66386,-0.0565991,-0.329953,0.302313,-0.914994
0.228,-0.676257,-0.0405522,-0.420121,0.248895,-0.981145
0.23,-0.663772,-0.0158259,-0.39912,0.280345,-1.0043
0.232,-0.62185,0.00587016,-0.36288,0.301915,-0.999063
0.234,-0.627884,0.0112832,-0.349051,0.34828,-0.974896
0.236,-0.610623,0.0802642,-0.290805,0.379703,-0.970939
0.238,-0.596171,0.0660335,-0.29163,0.38193,-0.982125
0.24,-0.626538,0.014193,-0.280796,0.34923,-0.981418
0.242,-0.531257,0.0392056,-0.227958,0.331786,-0.92844
0.244,-0.542703,0.0569126,-0.220064,0.236051,-0.854078
0.246,-0.543771,0.111378,-0.261822,0.229949,-0.756775
0.248,-0.572685,0.204096,-0.262093,0.258576,-0.752342
0.25,-0.542095,0.199654,-0.296487,0.238329,-0.817039
0.252,-0.502872,0.156644,-0.286437,0.198044,-0.801136
0.254,-0.548485,0.151414,-0.235895,0.2134,-0.805725
0.256,-0.566329,0.0658135,-0.249363,0.160399,-0.831566
0.258,-0.568428,0.0519311,-0.221835,0.204757,-0.711569
0.26,-0.566874,0.0170147,-0.349881,0.190712,-0.751837
0.262,-0.582284,-0.00376199,-0.400403,0.19414,-0.675133
0.264,-0.627513,0.0339816,-0.42948,0.171498,-0.686199
0.266,-0.67174,0.0263008,-0.406749,0.243545,-0.777522
0.268,-0.717088,0.0662689,-0.368748,0.272522,-0.679557
0.27,-0.723472,0.0782674,-0.26883,0.264279,-0.744846
0.272,-0.799866,0.0347609,-0.281352,0.237891,-0.702542
0.274,-0.871924,0.0571951,-0.271753,0.296235,-0.716564
0.276,-0.844754,0.0470949,-0.25337,0.256204,-0.764994
0.278,-0.848525,0.0804455,-0.261166,0.264935,-0.803054
0.28,-0.821929,0.13179,-0.277428,0.243089,-0.783345
0.282,-0.796616,0.195451,-0.298509,0.252214,-0.843911
0.284,-0.805198,0.16394,-0.337218,0.263766,-0.914059
0.286,-0.766037,0.173528,-0.3145,0.237374,-0.879142
0.288,-0.793357,0.184273,-0.342417,0.179409,-0.927309
0.29,-0.806546,0.169196,-0.329459,0.166216,-1.03882
0.292,-0.821371,0.109207,-0.357826,0.166088,-1.06373
0.294,-0.756714,0.122721,-0.359582,0.163406,-1.03392
0.296,-0.888765,0.0902733,-0.307379,0.16935,-1.08071
0.298,-0.882796,0.0849522,-0.312556,0.130907,-1.07561
0.3,-0.917862,0.063886,-0.255371,0.0880134,-1.1148
0.302,-0.874974,0.0761882,-0.222721,0.106226,-1.19149
0.304,-0.930738,0.0173931,-0.214258,0.120563,-1.19738
0.306,-0.945278,-0.00294943,-0.250091,0.194005,-1.23618
0.308,-0.906008,0.0266581,-0.228732,0.152029,-1.17867
0.31,-0.933487,-0.0149773,-0.23679,0.13245,-1.23486
0.312,-1.0233,-0.00814378,-0.194709,0.090956,-1.22824
0.314,-1.07838,-0.0692817,-0.210943,0.0923009,-1.25523
0.316,-1.11688,-0.0569447,-0.174659,0.150573,-1.24124
0.318,-1.15618,-0.0553822,-0.162667,0.189172,-1.29818
0.32,-1.10119,-0.108794,-0.142783,0.162829,-1.28027
0.322,-1.0843,-0.190684,-0.149014,0.160579,-1.28495
0.324,-1.06275,-0.22547,-0.207204,0.142535,-1.23847
0.326,-0.971324,-0.198933,-0.239888,0.10022,-1.26884
0.328,-0.940259,-0.219252,-0.311161,-0.0481863,-1.31048
0.33,-0.893902,-0.241015,-0.297794,-0.0452905,-1.3291
0.332,-0.929275,-0.24528,-0.219949,-0.00381828,-1.27952
0.334,-0.957629,-0.246458,-0.202786,-0.0153541,-1.24505
0.336,-0.969924,-0.248129,-0.167686,-0.00626701,-1.27649
0.338,-0.978309,-0.280807,-0.125213,-0.0393816,-1.27292
0.34,-0.966158,-0.278178,-0.150168,0.0505117,-1.24522
0.342,-0.982391,-0.271999,-0.0945581,-0.0144909,-1.24006
0.344,-0.974348,-0.220667,-0.149341,0.0554656,-1.23684
0.346,-0.945196,-0.222139,-0.121404,0.12014,-1.17657
0.348,-0.928515,-0.160251,-0.182737,0.0758472,-1.22979
0.35,-0.803165,-0.132604,-0.134939,0.117406,-1.28922
0.352,-0.853952,-0.241851,-0.116915,0.0894784,-1.26348
0.354,-0.758364,-0.253946,-0.109368,0.0655015,-1.28654
0.356,-0.740139,-0.229237,-0.090755,0.0921908,-1.34152
0.358,-0.747596,-0.219715,-0.0814705,0.0975983,-1.35781
0.36,-0.869896,-0.172489,-0.104593,0.104676,-1.36
0.362,-0.877654,-0.142501,-0.13628,0.0334096,-1.42864
0.364,-0.877682,-0.161902,-0.156052,0.0151036,-1.44604
0.366,-0.910098,-0.205949,-0.162438,0.0422225,-1.42911
0.368,-0.927038,-0.246706,-0.151409,0.101807,-1.43823
0.37,-0.914323,-0.270939,-0.167479,0.128612,-1.4277
0.372,-0.878436,-0.310808,-0.131776,0.190911,-1.38125
0.374,-0.841602,-0.348738,-0.184614,0.164751,-1.35282
0.376,-0.836799,-0.374285,-0.199604,0.0779524,-1.33738
0.378,-0.901269,-0.270267,-0.172652,0.0419745,-1.34039
0.38,-0.92325,-0.199733,-0.174927,0.0349881,-1.34228
0.382,-0.907742,-0.124764,-0.159178,0.000463357,-1.39672
0.384,-0.953421,-0.131179,-0.261465,-0.00868392,-1.31508
0.386,-1.02853,-0.185582,-0.294958,-0.0534302,-1.26175
0.388,-0.930936,-0.0964092,-0.336726,-0.105461,-1.30102
0.39,-0.942321,-0.128588,-0.282448,-0.0845717,-1.22546
0.392,-0.957581,-0.126817,-0.323413,-0.0949317,-1.22911
0.394,-0.953735,-0.130302,-0.287064,-0.115876,-1.19068
0.396,-0.90087,-0.150825,-0.235131,-0.0723063,-1.19813
0.398,-0.927667,-0.235441,-0.244782,-0.154601,-1.13871
0.4,-0.944793,-0.315662,-0.261713,-0.14221,-1.1068
0.402,-1.00105,-0.348157,-0.284957,-0.253921,-1.06439
0.404,-0.987733,-0.369945,-0.273257,-0.173675,-0.987842
0.406,-1.02744,-0.302155,-0.293734,-0.239674,-0.962975
0.408,-0.959915,-0.362462,-0.305649,-0.246631,-0.993141
0.41,-1.02092,-0.290012,-0.303181,-0.246308,-0.913389
0.412,-1.06819,-0.248103,-0.371388,-0.300756,-0.893575
0.414,-1.04504,-0.251634,-0.364614,-0.245092,-0.875815
0.416,-0.966347,-0.272258,-0.419547,-0.265771,-0.875286
0.418,-0.983408,-0.249279,-0.439629,-0.296596,-0.810052
0.42,-0.974986,-0.277976,-0.49973,-0.225882,-0.735468
0.422,-0.993039,-0.343998,-0.486807,-0.236365,-0.757274
0.424,-0.971926,-0.358714,-0.488402,-0.242028,-0.718124
0.426,-0.96991,-0.374688,-0.535784,-0.240791,-0.708893
0.428,-0.947442,-0.33422,-0.462163,-0.230888,-0.737491
0.43,-0.957422,-0.384766,-0.47344,-0.174624,-0.732211
0.432,-0.936499,-0.450467,-0.463578,-0.176434,-0.726788
0.434,-0.949159,-0.440252,-0.473398,-0.221355,-0.792573
0.436,-0.969551,-0.461798,-0.5071,-0.134764,-0.853193
0.438,-1.01907,-0.481954,-0.509493,-0.144999,-0.862734
0.44,-0.984063,-0.529369,-0.555039,-0.168521,-0.882114
0.442,-1.05257,-0.533725,-0.606951,-0.136577,-0.902588
0.444,-0.986695,-0.581789,-0.558024,-0.123091,-0.898348
0.446,-0.969413,-0.539691,-0.529505,-0.0719216,-0.925811
0.448,-0.915406,-0.564088,-0.481794,-0.082405,-1.00047
0.45,-0.847673,-0.576971,-0.497276,-0.0234476,-0.948807
0.452,-0.772687,-0.479489,-0.522224,-0.08062,-0.967848
0.454,-0.771944,-0.552005,-0.528639,-0.139048,-0.970535
0.456,-0.823808,-0.558547,-0.584396,-0.130851,-0.958928
0.458,-0.754681,-0.483338,-0.541955,-0.0711447,-0.960384
0.46,-0.783534,-0.454078,-0.524286,-0.0836672,-0.944875
0.462,-0.770692,-0.492883,-0.520556,-0.111541,-0.958198
0.464,-0.681767,-0.56494,-0.561166,0.0017068,-1.01405
0.466,-0.684375,-0.551929,-0.516244,0.0422488,-0.885781
0.468,-0.64585,-0.50895,-0.528716,0.035197,-0.987766
0.47,-0.621956,-0.55967,-0.495213,0.0366201,-0.966346
0.472,-0.583994,-0.546364,-0.463622,0.00298686,-0.901459
0.474,-0.572922,-0.633842,-0.529955,0.0143229,-0.96948
0.476,-0.643094,-0.581748,-0.535657,0.00769199,-0.915848
0.478,-0.686824,-0.584214,-0.497923,0.00853439,-0.835243
0.48,-0.723736,-0.607069,-0.459046,-0.00170484,-0.864227
0.482,-0.627575,-0.561497,-0.459904,-0.0267091,-0.903252
0.484,-0.696326,-0.591954,-0.478734,0.0094228,-0.92017
0.486,-0.684167,-0.655577,-0.436584,-0.0202813,-1.01917
0.488,-0.621559,-0.624711,-0.503977,0.0199418,-0.990931
0.49,-0.602602,-0.652382,-0.592222,0.025824,-1.00325
0.492,-0.58898,-0.730013,-0.653307,-0.0011156,-1.01918
0.494,-0.493641,-0.76526,-0.627345,0.00783726,-0.970188
0.496,-0.450579,-0.755016,-0.600328,0.0321844,-1.01353
0.498,-0.506638,-0.79796,-0.531217,0.0084863,-0.969807
0.5,-0.545577,-0.731091,-0.485839,0.0233195,-0.941281
0.502,-0.537735,-0.777232,-0.456624,-0.033287,-0.980553
0.504,-0.616115,-0.780838,-0.410957,0.0274428,-1.04639
0.506,-0.672342,-0.737465,-0.390103,0.0996965,-1.06456
0.508,-0.651245,-0.698459,-0.468253,0.0591543,-1.09192
0.51,-0.650701,-0.734312,-0.473348,0.00369429,-1.16052
0.512,-0.694444,-0.767109,-0.45403,-0.0166155,-1.09144
0.514,-0.782419,-0.720887,-0.483377,-0.0568868,-1.12425
0.516,-0.809853,-0.688704,-0.477249,-0.0394934,-1.09992
0.518,-0.913587,-0.693581,-0.461942,-0.0406079,-1.03003
0.52,-0.935079,-0.632554,-0.511953,-0.0225519,-1.0824
0.522,-0.956091,-0.600456,-0.48711,-0.00644908,-1.02571
0.524,-0.982572,-0.659682,-0.554105,-0.047885,-1.03847
0.526,-0.937142,-0.680678,-0.567364,-0.0158063,-1.06148
0.528,-0.911585,-0.692137,-0.626943,-0.0309136,-1.04223
0.53,-0.96161,-0.683815,-0.614427,-0.0292708,-0.998312
0.532,-0.96825,-0.652184,-0.611647,-0.0415825,-1.08375
0.534,-0.996752,-0.698287,-0.668369,-0.0272933,-1.05691
0.536,-1.00759,-0.641234,-0.736611,0.00718221,-1.10413
0.538,-0.95299,-0.567628,-0.732899,0.0351378,-1.03935
0.54,-0.979453,-0.59572,-0.769592,0.0287563,-0.999643
0.542,-1.02137,-0.632242,-0.696188,-0.0244342,-1.00542
0.544,-1.00101,-0.611307,-0.754443,-0.08684,-1.01711
0.546,-1.05782,-0.52425,-0.657977,-0.133979,-1.04035
0.548,-1.10265,-0.509233,-0.712867,-0.136625,-1.05688
0.55,-1.06504,-0.513874,-0.631435,-0.114803,-1.0369
0.552,-1.10315,-0.455186,-0.604397,-0.170884,-1.11077
0.554,-1.14267,-0.374784,-0.561283,-0.290919,-1.08244
0.556,-1.14221,-0.387969,-0.453366,-0.350734,-1.11452
0.558,-1.08606,-0.331422,-0.435153,-0.42922,-1.12146
0.56,-1.06586,-0.27677,-0.449933,-0.457923,-1.03643
0.562,-1.0608,-0.221006,-0.455558,-0.504761,-1.09618
0.564,-1.03767,-0.290706,-0.409273,-0.51647,-1.07529
0.566,-1.06021,-0.3035,-0.411248,-0.591613,-1.08588
0.568,-1.00973,-0.308738,-0.365192,-0.653583,-1.11342
0.57,-1.04438,-0.328459,-0.369412,-0.673456,-1.14757
0.572,-1.06746,-0.228865,-0.399468,-0.624471,-1.18204
0.574,-1.02262,-0.289269,-0.416244,-0.582457,-1.13791
0.576,-1.03694,-0.32318,-0.448518,-0.54142,-1.11025
0.578,-1.07439,-0.251146,-0.520861,-0.487423,-1.09477
0.58,-1.04275,-0.193288,-0.544384,-0.478088,-1.11862
0.582,-1.09184,-0.195257,-0.541574,-0.453401,-1.06599
0.584,-1.07954,-0.203479,-0.529129,-0.362266,-1.18746
0.586,-1.07284,-0.174927,-0.592359,-0.320211,-1.07696
0.588,-1.03852,-0.134237,-0.569872,-0.332969,-1.1415
0.59,-1.02889,-0.0722661,-0.60477,-0.345276,-1.15145
0.592,-1.01985,-0.0153155,-0.5631,-0.325348,-1.13474
0.594,-1.03204,-0.0758484,-0.564527,-0.33067,-1.06165
0.596,-1.03975,-0.0687668,-0.533386,-0.354838,-1.08627
0.598,-0.97571,-0.132868,-0.48515,-0.394285,-1.19105
0.6,-0.933813,-0.126575,-0.443994,-0.484047,-1.23978
0.602,-0.98534,-0.117589,-0.375677,-0.555005,-1.24608
0.604,-0.996564,-0.112686,-0.432653,-0.543618,-1.16975
0.606,-1.0298,-0.0618147,-0.423696,-0.593916,-1.13601
0.608,-1.05463,-0.00108072,-0.470889,-0.603705,-1.10674
0.61,-1.08772,0.0347453,-0.45441,-0.558451,-1.09179
0.612,-1.12198,-0.0395155,-0.397435,-0.548339,-1.07622
0.614,-1.1567,7.54456e-05,-0.452711,-0.562376,-0.983581
0.616,-1.10907,-0.000403072,-0.454806,-0.588288,-1.01994
0.618,-1.17012,-0.0257418,-0.355561,-0.559596,-1.00599
0.62,-1.15447,0.011163,-0.372638,-0.496983,-0.995278
0.622,-1.05286,0.0182502,-0.288793,-0.513104,-0.940698
0.624,-1.08518,0.0950318,-0.287647,-0.53753,-1.01016
0.626,-1.08459,0.094314,-0.37789,-0.505531,-0.97227
0.628,-1.0273,0.117421,-0.301047,-0.468549,-1.01386
0.63,-1.08012,0.107486,-0.270475,-0.486026,-1.00906
0.632,-1.08009,0.0709291,-0.25509,-0.425758,-0.934564
0.634,-1.06568,0.102399,-0.239725,-0.418612,-0.952946
0.636,-0.968372,0.134953,-0.224853,-0.427802,-0.942175
0.638,-1.05076,0.198187,-0.249446,-0.393154,-0.975546
0.64,-1.02945,0.148262,-0.234839,-0.397507,-0.946478
0.642,-1.0228,0.169127,-0.253783,-0.446921,-0.928551
0.644,-1.03505,0.0960724,-0.284183,-0.424838,-0.933696
0.646,-0.998702,0.109016,-0.331393,-0.357735,-0.940937
0.648,-1.09877,0.167859,-0.292891,-0.345914,-0.910898
0.65,-1.02762,0.203879,-0.299728,-0.32066,-0.829851
0.652,-1.09916,0.184796,-0.366948,-0.286901,-0.793155
0.654,-1.07513,0.189347,-0.401163,-0.264335,-0.771766
0.656,-1.10422,0.119003,-0.363167,-0.239701,-0.749868
0.658,-1.09332,0.080349,-0.362192,-0.294569,-0.791984
0.66,-1.0715,0.0664236,-0.389124,-0.161823,-0.693135
0.662,-1.02457,0.100319,-0.414991,-0.166203,-0.637175
0.664,-1.13049,0.101039,-0.442584,-0.167089,-0.656249
0.666,-1.06584,0.152492,-0.392805,-0.0831661,-0.628075
0.668,-1.02383,0.150298,-0.36226,-0.122078,-0.625739
0.67,-1.08555,0.203255,-0.377907,-0.120764,-0.669411
0.672,-1.18416,0.149767,-0.347057,-0.0781172,-0.726828
0.674,-1.21392,0.181293,-0.369689,-0.0921689,-0.683029
0.676,-1.23511,0.159249,-0.411686,-0.150435,-0.69259
0.678,-1.23222,0.236488,-0.529103,-0.116817,-0.737609
0.68,-1.22981,0.230996,-0.487352,-0.187381,-0.699974
0.682,-1.26761,0.263279,-0.561987,-0.200911,-0.721827
0.684,-1.3452,0.194517,-0.597961,-0.160438,-0.798539
0.686,-1.38641,0.185669,-0.571886,-0.119272,-0.819686
0.688,-1.36615,0.209281,-0.592557,-0.0225968,-0.805152
0.69,-1.32627,0.220864,-0.523769,-0.064038,-0.850971
0.692,-1.46341,0.211574,-0.463547,-0.048501,-0.866823
0.694,-1.42898,0.178773,-0.452556,-0.0596655,-0.851336
0.696,-1.45205,0.151396,-0.394431,-0.0755906,-0.926625
0.698,-1.46105,0.168323,-0.483422,-0.0687797,-0.930362
0.7,-1.39899,0.16101,-0.571463,-0.0642203,-0.889483
0.702,-1.50366,0.126568,-0.549439,-0.0497065,-0.920431
0.704,-1.5132,0.171118,-0.533952,0.0252502,-0.849656
0.706,-1.39439,0.124326,-0.551584,-0.0508503,-0.885272
0.708,-1.40769,0.100985,-0.422091,-0.0694567,-0.848682
0.71,-1.3773,0.185939,-0.462661,-0.0597781,-0.852402
0.712,-1.4222,0.137064,-0.437063,-0.137925,-0.913446
0.714,-1.55706,0.166212,-0.420966,-0.189414,-1.01557
0.716,-1.58657,0.134231,-0.547095,-0.203625,-0.922909
0.718,-1.62669,0.178372,-0.525748,-0.325111,-0.930201
0.72,-1.56174,0.181107,-0.530861,-0.288577,-0.950629
0.722,-1.5479,0.172595,-0.4675,-0.261865,-0.935042
0.724,-1.48428,0.160626,-0.442654,-0.277016,-0.988011
0.726,-1.44324,0.188585,-0.477533,-0.338642,-1.00531
0.728,-1.50925,0.214731,-0.510619,-0.304323,-1.05705
0.73,-1.44038,0.216983,-0.554504,-0.334387,-1.07282
0.732,-1.39018,0.270883,-0.526685,-0.337837,-1.16878
0.734,-1.3872,0.337492,-0.509244,-0.343167,-1.21387
0.736,-1.4009,0.286532,-0.496613,-0.307805,-1.20013
0.738,-1.46651,0.260961,-0.467712,-0.292966,-1.18623
0.74,-1.49851,0.254603,-0.5168,-0.249429,-1.25486
0.742,-1.50543,0.260459,-0.546088,-0.282628,-1.30787
0.744,-1.54887,0.299432,-0.54319,-0.22206,-1.37607
0.746,-1.5743,0.305501,-0.555091,-0.236661,-1.43405
0.748,-1.56856,0.283309,-0.584721,-0.229029,-1.43715
0.75,-1.54128,0.286988,-0.54493,-0.214841,-1.5777
0.752,-1.61418,0.33682,-0.637116,-0.210158,-1.52086
0.754,-1.60741,0.432631,-0.581174,-0.242002,-1.48814
0.756,-1.61583,0.471945,-0.529834,-0.249897,-1.45227
0.758,-1.66592,0.475689,-0.620536,-0.281953,-1.45982
0.76,-1.63003,0.527762,-0.631895,-0.277366,-1.43652
0.762,-1.72059,0.500442,-0.629986,-0.233422,-1.42771
0.764,-1.69484,0.389164,-0.630857,-0.225891,-1.42151
0.766,-1.72991,0.430741,-0.757615,-0.241021,-1.43997
0.768,-1.72751,0.378189,-0.800072,-0.191596,-1.46261
0.77,-1.76367,0.384807,-0.825051,-0.182942,-1.46944
0.772,-1.80647,0.354631,-0.911796,-0.158249,-1.48947
0.774,-1.81057,0.336594,-0.869726,-0.150205,-1.543
0.776,-1.82065,0.371828,-0.893004,-0.163106,-1.55878
0.778,-1.77718,0.37028,-0.910027,-0.185007,-1.6166
0.78,-1.76382,0.262963,-0.934608,-0.180732,-1.63617
0.782,-1.79055,0.297957,-0.930902,-0.194287,-1.57044
0.784,-1.72493,0.332397,-0.922207,-0.167994,-1.6011
0.786,-1.73268,0.378815,-0.938901,-0.208017,-1.55835
0.788,-1.69643,0.395678,-0.928095,-0.204596,-1.63193
0.79,-1.6812,0.452243,-0.906607,-0.175944,-1.65372
0.792,-1.69879,0.362279,-0.877419,-0.158292,-1.61146
0.794,-1.67478,0.321306,-0.901398,-0.174361,-1.55513
0.796,-1.63926,0.372688,-0.916506,-0.153643,-1.49537
0.798,-1.63046,0.402386,-0.920515,-0.128872,-1.51714
0.8,-1.66382,0.39664,-0.908694,-0.14779,-1.52051
0.802,-1.67166,0.446682,-0.888821,-0.0767632,-1.51766
0.804,-1.67145,0.40236,-0.917389,-0.0450191,-1.5641
0.806,-1.71106,0.472894,-0.966699,-0.024718,-1.59301
0.808,-1.72567,0.403486,-0.961932,0.0442152,-1.61514
0.81,-1.74884,0.435686,-0.901935,-0.0768312,-1.64689
0.812,-1.76329,0.389181,-0.960842,-0.0841245,-1.66328
0.814,-1.76905,0.440361,-0.937195,-0.0919024,-1.69276
0.816,-1.73984,0.390567,-0.991919,-0.093144,-1.6749
0.818,-1.65168,0.368848,-1.01741,-0.113773,-1.5625
0.82,-1.6031,0.306703,-1.04398,-0.141758,-1.53968
0.822,-1.55237,0.232521,-1.065,-0.243027,-1.55271
0.824,-1.58677,0.221729,-1.09605,-0.266846,-1.56
0.826,-1.58844,0.25503,-1.1609,-0.265749,-1.49512
0.828,-1.54284,0.265352,-1.07,-0.254101,-1.44985
0.83,-1.54426,0.308075,-1.07334,-0.289647,-1.4078
0.832,-1.51446,0.252042,-1.06754,-0.280141,-1.36551
