Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-22 00:00:00+00:00,7461.89990234375,7503.60009765625,7456.0,7487.7001953125,787927500,0.0,0.0
2024-01-23 00:00:00+00:00,7487.7001953125,7525.10009765625,7465.10009765625,7485.7001953125,1048392200,0.0,0.0
2024-01-24 00:00:00+00:00,7485.7001953125,7538.89990234375,7485.7001953125,7527.7001953125,869218500,0.0,0.0
2024-01-25 00:00:00+00:00,7527.7001953125,7544.5,7507.0,7529.7001953125,735927500,0.0,0.0
2024-01-26 00:00:00+00:00,7529.7001953125,7651.7998046875,7529.7001953125,7635.10009765625,1046240900,0.0,0.0
2024-01-29 00:00:00+00:00,7635.10009765625,7664.89990234375,7630.7998046875,7632.7001953125,636218800,0.0,0.0
2024-01-30 00:00:00+00:00,7632.7001953125,7684.2001953125,7632.7001953125,7666.2998046875,748149200,0.0,0.0
2024-01-31 00:00:00+00:00,7666.2998046875,7689.7001953125,7630.60009765625,7630.60009765625,952428700,0.0,0.0
2024-02-01 00:00:00+00:00,7630.60009765625,7673.7001953125,7607.89990234375,7622.2001953125,936217800,0.0,0.0
2024-02-02 00:00:00+00:00,7622.2001953125,7670.89990234375,7609.2998046875,7615.5,859451400,0.0,0.0
2024-02-05 00:00:00+00:00,7615.5,7667.7998046875,7598.7001953125,7612.89990234375,1350635500,0.0,0.0
2024-02-06 00:00:00+00:00,7612.89990234375,7693.60009765625,7612.89990234375,7681.0,1499137700,0.0,0.0
2024-02-07 00:00:00+00:00,7681.0,7694.89990234375,7626.2001953125,7628.7998046875,985234500,0.0,0.0
2024-02-08 00:00:00+00:00,7628.7998046875,7653.39990234375,7593.60009765625,7595.5,709573100,0.0,0.0
2024-02-09 00:00:00+00:00,7595.5,7608.7001953125,7557.39990234375,7572.60009765625,1091499500,0.0,0.0
2024-02-12 00:00:00+00:00,7572.60009765625,7590.5,7555.5,7573.7001953125,839183300,0.0,0.0
2024-02-13 00:00:00+00:00,7573.7001953125,7585.2998046875,7493.0,7512.2998046875,1188999800,0.0,0.0
2024-02-14 00:00:00+00:00,7512.2998046875,7590.10009765625,7512.2998046875,7568.39990234375,1209576400,0.0,0.0
2024-02-15 00:00:00+00:00,7568.39990234375,7612.2998046875,7562.10009765625,7597.5,850537300,0.0,0.0
2024-02-16 00:00:00+00:00,7597.5,7720.7001953125,7597.5,7711.7001953125,1074369500,0.0,0.0
2024-02-19 00:00:00+00:00,7711.7001953125,7733.5,7692.5,7728.5,619639600,0.0,0.0
2024-02-20 00:00:00+00:00,7728.5,7748.7001953125,7706.0,7719.2001953125,889469600,0.0,0.0
2024-02-21 00:00:00+00:00,7719.2001953125,7719.2001953125,7642.7998046875,7662.5,1271802800,0.0,0.0
2024-02-22 00:00:00+00:00,7662.5,7702.89990234375,7651.7001953125,7684.5,1408725800,0.0,0.0
2024-02-23 00:00:00+00:00,7684.5,7713.39990234375,7675.2001953125,7706.2998046875,1080901500,0.0,0.0
2024-02-26 00:00:00+00:00,7706.2998046875,7710.7998046875,7676.7998046875,7684.2998046875,1210391900,0.0,0.0
2024-02-27 00:00:00+00:00,7684.2998046875,7698.2998046875,7669.7001953125,7683.0,1132154000,0.0,0.0
2024-02-28 00:00:00+00:00,7683.0,7693.2001953125,7620.39990234375,7625.0,1227847900,0.0,0.0
2024-02-29 00:00:00+00:00,7625.0,7677.7001953125,7622.89990234375,7630.0,2026489200,0.0,0.0
2024-03-01 00:00:00+00:00,7630.0,7695.60009765625,7630.0,7682.5,1307043500,0.0,0.0
2024-03-04 00:00:00+00:00,7682.5,7682.60009765625,7623.2001953125,7640.2998046875,1075053400,0.0,0.0
2024-03-05 00:00:00+00:00,7640.2998046875,7654.7998046875,7598.5,7646.2001953125,906735400,0.0,0.0
2024-03-06 00:00:00+00:00,7646.2001953125,7701.2998046875,7639.0,7679.2998046875,1392688900,0.0,0.0
2024-03-07 00:00:00+00:00,7679.2998046875,7711.7998046875,7645.10009765625,7692.5,1470190800,0.0,0.0
2024-03-08 00:00:00+00:00,7692.5,7693.89990234375,7646.2001953125,7659.7001953125,927297500,0.0,0.0
2024-03-11 00:00:00+00:00,7659.7001953125,7669.2001953125,7612.60009765625,7669.2001953125,1203377500,0.0,0.0
2024-03-12 00:00:00+00:00,7669.2001953125,7764.60009765625,7669.2001953125,7747.7998046875,1136566100,0.0,0.0
2024-03-13 00:00:00+00:00,7747.7998046875,7785.7001953125,7738.7001953125,7772.2001953125,1336746300,0.0,0.0
2024-03-14 00:00:00+00:00,7772.2001953125,7778.39990234375,7719.10009765625,7743.2001953125,973121100,0.0,0.0
2024-03-15 00:00:00+00:00,7743.2001953125,7761.10009765625,7727.39990234375,7727.39990234375,2813498300,0.0,0.0
2024-03-18 00:00:00+00:00,7727.39990234375,7750.2001953125,7714.89990234375,7722.60009765625,1034442400,0.0,0.0
2024-03-19 00:00:00+00:00,7722.60009765625,7739.7001953125,7699.60009765625,7738.2998046875,1085005200,0.0,0.0
2024-03-20 00:00:00+00:00,7738.2998046875,7749.39990234375,7711.5,7737.39990234375,1032409800,0.0,0.0
2024-03-21 00:00:00+00:00,7737.39990234375,7901.7998046875,7737.39990234375,7882.60009765625,1352537800,0.0,0.0
2024-03-22 00:00:00+00:00,7882.60009765625,7961.39990234375,7882.2001953125,7930.89990234375,1056237300,0.0,0.0
2024-03-25 00:00:00+00:00,7930.89990234375,7939.39990234375,7891.7001953125,7917.60009765625,1070739800,0.0,0.0
2024-03-26 00:00:00+00:00,7917.60009765625,7934.39990234375,7892.10009765625,7931.0,1278455500,0.0,0.0
2024-03-27 00:00:00+00:00,7931.0,7938.10009765625,7893.0,7932.0,1017867800,0.0,0.0
2024-03-28 00:00:00+00:00,7932.0,7975.39990234375,7931.39990234375,7952.60009765625,1051189700,0.0,0.0
2024-04-02 00:00:00+01:00,7952.60009765625,8015.60009765625,7928.60009765625,7935.10009765625,1126449500,0.0,0.0
2024-04-03 00:00:00+01:00,7935.10009765625,7937.39990234375,7882.7001953125,7937.39990234375,1131676800,0.0,0.0
2024-04-04 00:00:00+01:00,7937.39990234375,7990.39990234375,7937.39990234375,7975.89990234375,1138495500,0.0,0.0
2024-04-05 00:00:00+01:00,7975.89990234375,7975.89990234375,7884.5,7911.2001953125,951509100,0.0,0.0
2024-04-08 00:00:00+01:00,7911.2001953125,7953.2001953125,7887.89990234375,7943.5,847327700,0.0,0.0
2024-04-09 00:00:00+01:00,7943.5,7962.7998046875,7917.5,7934.7998046875,1000931200,0.0,0.0
2024-04-10 00:00:00+01:00,7934.7998046875,7999.7998046875,7916.5,7961.2001953125,1207706000,0.0,0.0
2024-04-11 00:00:00+01:00,7961.2001953125,7970.10009765625,7886.89990234375,7923.7998046875,1197883800,0.0,0.0
2024-04-12 00:00:00+01:00,7923.7998046875,8045.0,7923.7998046875,7995.60009765625,937766700,0.0,0.0
2024-04-15 00:00:00+01:00,7995.60009765625,8009.5,7952.10009765625,7965.5,820441500,0.0,0.0
2024-04-16 00:00:00+01:00,7965.5,7965.5,7793.89990234375,7820.39990234375,1058250300,0.0,0.0
2024-04-17 00:00:00+01:00,7820.39990234375,7893.60009765625,7798.60009765625,7848.0,939573900,0.0,0.0
2024-04-18 00:00:00+01:00,7848.0,7898.7998046875,7845.89990234375,7877.10009765625,1222486300,0.0,0.0
2024-04-19 00:00:00+01:00,7877.10009765625,7900.5,7809.7001953125,7895.89990234375,982567400,0.0,0.0
2024-04-22 00:00:00+01:00,7895.89990234375,8042.7998046875,7895.89990234375,8023.89990234375,1085332800,0.0,0.0
2024-04-23 00:00:00+01:00,8023.89990234375,8076.5,8021.7001953125,8044.7998046875,1082600700,0.0,0.0
2024-04-24 00:00:00+01:00,8044.7998046875,8092.2001953125,8031.7998046875,8040.39990234375,1420290700,0.0,0.0
2024-04-25 00:00:00+01:00,8040.39990234375,8105.60009765625,8030.10009765625,8078.89990234375,1224259900,0.0,0.0
2024-04-26 00:00:00+01:00,8078.89990234375,8146.7998046875,8078.89990234375,8139.7998046875,904872200,0.0,0.0
2024-04-29 00:00:00+01:00,8139.7998046875,8189.10009765625,8136.7001953125,8147.0,759963000,0.0,0.0
2024-04-30 00:00:00+01:00,8147.0,8200.0,8138.10009765625,8144.10009765625,868339500,0.0,0.0
2024-05-01 00:00:00+01:00,8144.10009765625,8179.0,8111.39990234375,8121.2001953125,562235500,0.0,0.0
2024-05-02 00:00:00+01:00,8121.2001953125,8178.7998046875,8119.89990234375,8172.2001953125,919730600,0.0,0.0
2024-05-03 00:00:00+01:00,8172.2001953125,8248.7001953125,8172.2001953125,8213.5,658456400,0.0,0.0
2024-05-07 00:00:00+01:00,8213.5,8335.7001953125,8213.5,8313.7001953125,1220562500,0.0,0.0
2024-05-08 00:00:00+01:00,8313.7001953125,8365.2998046875,8313.7001953125,8354.099609375,1272316300,0.0,0.0
2024-05-09 00:00:00+01:00,8354.099609375,8396.2998046875,8349.7998046875,8381.400390625,1079046000,0.0,0.0
2024-05-10 00:00:00+01:00,8381.400390625,8455.7998046875,8381.400390625,8433.7998046875,698222200,0.0,0.0
2024-05-13 00:00:00+01:00,8433.7998046875,8446.5,8409.2001953125,8415.0,974791500,0.0,0.0
2024-05-14 00:00:00+01:00,8415.0,8448.7001953125,8407.0,8428.099609375,1160778700,0.0,0.0
2024-05-15 00:00:00+01:00,8428.099609375,8474.400390625,8427.900390625,8445.7998046875,1112620600,0.0,0.0
2024-05-16 00:00:00+01:00,8445.7998046875,8455.7001953125,8406.7001953125,8438.7001953125,889766900,0.0,0.0
2024-05-17 00:00:00+01:00,8438.7001953125,8441.7001953125,8401.400390625,8420.2998046875,1034395100,0.0,0.0
2024-05-20 00:00:00+01:00,8420.2998046875,8451.599609375,8418.0,8424.2001953125,739021000,0.0,0.0
2024-05-21 00:00:00+01:00,8424.2001953125,8424.2001953125,8379.099609375,8416.5,1001396500,0.0,0.0
2024-05-22 00:00:00+01:00,8416.5,8416.5,8343.400390625,8370.2998046875,1286558300,0.0,0.0
2024-05-23 00:00:00+01:00,8370.2998046875,8385.2001953125,8332.2998046875,8339.2001953125,1229161600,0.0,0.0
2024-05-24 00:00:00+01:00,8339.2001953125,8339.2001953125,8263.7998046875,8317.599609375,779070900,0.0,0.0
2024-05-28 00:00:00+01:00,8317.599609375,8335.5,8241.2998046875,8254.2001953125,1202410100,0.0,0.0
2024-05-29 00:00:00+01:00,8254.2001953125,8255.400390625,8180.0,8183.10009765625,1014436000,0.0,0.0
2024-05-30 00:00:00+01:00,8183.10009765625,8236.2998046875,8148.5,8231.099609375,985401500,0.0,0.0
2024-05-31 00:00:00+01:00,8231.099609375,8289.2001953125,8231.099609375,8275.400390625,2232006600,0.0,0.0
2024-06-03 00:00:00+01:00,8275.400390625,8371.7001953125,8258.900390625,8262.7998046875,1095687900,0.0,0.0
2024-06-04 00:00:00+01:00,8262.7998046875,8263.400390625,8200.2998046875,8232.0,1127695300,0.0,0.0
2024-06-05 00:00:00+01:00,8232.0,8276.599609375,8232.0,8247.0,879057500,0.0,0.0
2024-06-06 00:00:00+01:00,8247.0,8287.099609375,8247.0,8285.2998046875,857611200,0.0,0.0
2024-06-07 00:00:00+01:00,8285.2998046875,8297.0,8210.2001953125,8245.400390625,779890300,0.0,0.0
2024-06-10 00:00:00+01:00,8245.400390625,8245.400390625,8183.5,8228.5,654032500,0.0,0.0
2024-06-11 00:00:00+01:00,8228.5,8261.7001953125,8114.7998046875,8147.7998046875,1117142300,0.0,0.0
2024-06-12 00:00:00+01:00,8147.7998046875,8243.2001953125,8147.7998046875,8215.5,1301184800,0.0,0.0
2024-06-13 00:00:00+01:00,8215.5,8215.5,8147.39990234375,8163.7001953125,834387100,0.0,0.0
2024-06-14 00:00:00+01:00,8163.7001953125,8178.2001953125,8112.89990234375,8146.89990234375,805001800,0.0,0.0
2024-06-17 00:00:00+01:00,8146.89990234375,8187.2998046875,8120.89990234375,8142.2001953125,834637300,0.0,0.0
2024-06-18 00:00:00+01:00,8142.2001953125,8200.0,8142.2001953125,8191.2998046875,756939400,0.0,0.0
2024-06-19 00:00:00+01:00,8191.2998046875,8212.7001953125,8164.5,8205.099609375,697498200,0.0,0.0
2024-06-20 00:00:00+01:00,8205.099609375,8272.5,8203.599609375,8272.5,927926100,0.0,0.0
2024-06-21 00:00:00+01:00,8272.5,8282.7001953125,8188.10009765625,8237.7001953125,1819197400,0.0,0.0
2024-06-24 00:00:00+01:00,8237.7001953125,8307.900390625,8217.400390625,8281.599609375,895710300,0.0,0.0
2024-06-25 00:00:00+01:00,8281.599609375,8294.2001953125,8245.7001953125,8247.7998046875,859380400,0.0,0.0
2024-06-26 00:00:00+01:00,8247.7998046875,8302.0,8205.0,8225.2998046875,1093912900,0.0,0.0
2024-06-27 00:00:00+01:00,8225.2998046875,8232.900390625,8179.7001953125,8179.7001953125,754106600,0.0,0.0
2024-06-28 00:00:00+01:00,8179.7001953125,8237.400390625,8162.7001953125,8164.10009765625,819548300,0.0,0.0
2024-07-01 00:00:00+01:00,8164.10009765625,8225.099609375,8164.10009765625,8166.7998046875,0,0.0,0.0
2024-07-02 00:00:00+01:00,8166.7998046875,8166.7998046875,8106.7998046875,8121.2001953125,757009000,0.0,0.0
2024-07-03 00:00:00+01:00,8121.2001953125,8178.0,8121.2001953125,8171.10009765625,859717100,0.0,0.0
2024-07-04 00:00:00+01:00,8171.10009765625,8258.0,8171.0,8241.2998046875,559314100,0.0,0.0
2024-07-05 00:00:00+01:00,8241.2998046875,8279.7998046875,8182.7001953125,8203.900390625,1000832900,0.0,0.0
2024-07-08 00:00:00+01:00,8203.900390625,8232.7998046875,8175.2998046875,8193.5,704970200,0.0,0.0
2024-07-09 00:00:00+01:00,8193.5,8217.099609375,8132.5,8139.7998046875,1039860100,0.0,0.0
2024-07-10 00:00:00+01:00,8139.7998046875,8194.900390625,8138.2001953125,8193.5,685247000,0.0,0.0
2024-07-11 00:00:00+01:00,8193.5,8231.7998046875,8190.7998046875,8223.2998046875,582695700,0.0,0.0
2024-07-12 00:00:00+01:00,8223.2998046875,8276.2998046875,8223.2998046875,8252.900390625,517847100,0.0,0.0
2024-07-15 00:00:00+01:00,8252.900390625,8252.900390625,8174.60009765625,8183.0,549833100,0.0,0.0
2024-07-16 00:00:00+01:00,8183.0,8183.0,8126.10009765625,8164.89990234375,565898400,0.0,0.0
2024-07-17 00:00:00+01:00,8164.89990234375,8204.2998046875,8132.0,8187.5,746457300,0.0,0.0
2024-07-18 00:00:00+01:00,8187.5,8267.7998046875,8187.5,8204.900390625,541507400,0.0,0.0
2024-07-19 00:00:00+01:00,8150.10009765625,8184.2998046875,8135.10009765625,8155.7001953125,665426100,0.0,0.0
2024-07-22 00:00:00+01:00,8155.7001953125,8240.400390625,8155.7001953125,8198.7998046875,782317000,0.0,0.0
2024-07-23 00:00:00+01:00,8198.7998046875,8228.099609375,8151.5,8167.39990234375,882774300,0.0,0.0
2024-07-24 00:00:00+01:00,8167.39990234375,8170.7001953125,8112.0,8153.7001953125,614501800,0.0,0.0
2024-07-25 00:00:00+01:00,8153.7001953125,8187.5,8056.0,8186.39990234375,1025703700,0.0,0.0
2024-07-26 00:00:00+01:00,8186.39990234375,8290.2998046875,8181.2001953125,8285.7001953125,659245500,0.0,0.0
2024-07-29 00:00:00+01:00,8285.7001953125,8368.400390625,8285.7001953125,8292.400390625,780780900,0.0,0.0
2024-07-30 00:00:00+01:00,8292.400390625,8297.900390625,8235.599609375,8274.400390625,706783100,0.0,0.0
2024-07-31 00:00:00+01:00,8274.400390625,8399.900390625,8274.400390625,8368.0,839006300,0.0,0.0
2024-08-01 00:00:00+01:00,8368.0,8405.2001953125,8268.099609375,8283.400390625,911054200,0.0,0.0
2024-08-02 00:00:00+01:00,8283.400390625,8283.400390625,8158.0,8174.7001953125,1234144400,0.0,0.0
2024-08-05 00:00:00+01:00,8174.7001953125,8174.7001953125,7915.89990234375,8008.2001953125,1648338500,0.0,0.0
2024-08-06 00:00:00+01:00,8008.2001953125,8058.2998046875,7949.89990234375,8026.7001953125,1282405500,0.0,0.0
2024-08-07 00:00:00+01:00,8026.7001953125,8177.0,8026.7001953125,8166.89990234375,816442600,0.0,0.0
2024-08-08 00:00:00+01:00,8166.89990234375,8166.89990234375,8064.2998046875,8145.0,755462800,0.0,0.0
2024-08-09 00:00:00+01:00,8145.0,8203.5,8144.39990234375,8168.10009765625,873989200,0.0,0.0
2024-08-12 00:00:00+01:00,8168.10009765625,8223.5,8168.10009765625,8210.2998046875,1655696200,0.0,0.0
2024-08-13 00:00:00+01:00,8210.2998046875,8244.400390625,8188.0,8235.2001953125,532750100,0.0,0.0
2024-08-14 00:00:00+01:00,8235.2001953125,8288.7001953125,8230.7001953125,8281.099609375,610726800,0.0,0.0
